Subj1	Subj2	grp	corrCuriosity	grpCorrCuriosity	corrConfidence	grpCorrConfidence	corrAllConf	grpCorrAllConf	corrHighConf	grpCorrHighConf	corrAboveAvgConf	grpCorrAboveAvgConf	corrContConf	grpCorrContConf	cuBetaAllConf	grpCuBetaAllConf	cuBetaHighConf	grpCuBetaHighConf	cuBetaAboveAvgConf	grpCuBetaAboveAvgConf	cuBetaContConf	grpCuBetaContConf	uniqueCurAboveAvgConf	grpUniqueCurAboveAvgConf	uniqueMemAboveAvgConf	grpUniqueMemAboveAvgConf	uniqueConfidence	grpUniqueConfidence	InputFile	\
sub-control007	sub-experimental048	0	-0.114845778914163	0	0.22261344402724	0	0.29277002188456	0	0.393444737682317	0	0.449823451060242	0	0.232310938856072	0	0.0109376798146027	0	0.0324433548897665	0	0.0300666872729245	0	0.0222440514236782	0	-0.226897283612308	0	0.262109697819352	0	-0.0139068350279702	0	ISC_sub-control007sub-experimental048_magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental050	0	0.446511608622657	0	0.311732037463769	0	0.0657951694959769	0	0.157377895072927	0	0.157377895072927	0	0.357630788507997	0	-0.00115745054156947	0	0.0333053266079062	0	0.0747420884993145	0	-0.00147709080155523	0	0.361534233857348	0	-0.0858381713919037	0	0.0863006428888558	0	ISC_sub-control007sub-experimental050_magictrickwatching_z.nii.gz	\
sub-control009	sub-control011	-1	0.0760756412664637	-0.0760756412664637	0.17075616353915	-0.17075616353915	0.0803219328902499	-0.0803219328902499	0.131931044689742	-0.131931044689742	0.256195947736032	-0.256195947736032	0.217708372202767	-0.217708372202767	-0.106433028699705	0.106433028699705	-0.0163764272248109	0.0163764272248109	-0.0768550659138983	0.0768550659138983	-0.0896504733081939	0.0896504733081939	-0.0180501467427339	0.0180501467427339	0.0496054847567677	-0.0496054847567677	-0.0553849378577145	0.0553849378577145	ISC_sub-control009sub-control011_magictrickwatching_z.nii.gz	\
sub-control009	sub-control013	-1	0.0976688352931487	-0.0976688352931487	0.308423677253193	-0.308423677253193	0.0823411115484021	-0.0823411115484021	0.347989740935778	-0.347989740935778	0.377964473009227	-0.377964473009227	0.371011603360353	-0.371011603360353	-0.0223742852275266	0.0223742852275266	-0.00835339491165045	0.00835339491165045	-0.0108098845254898	0.0108098845254898	0.0172062063224574	-0.0172062063224574	-0.00773008307306908	0.00773008307306908	0.169239055997144	-0.169239055997144	0.0821839286333006	-0.0821839286333006	ISC_sub-control009sub-control013_magictrickwatching_z.nii.gz	\
sub-control009	sub-control015	-1	0.153029480402198	-0.153029480402198	0.180759308306525	-0.180759308306525	0.28736848324284	-0.28736848324284	0.196722368841158	-0.196722368841158	0.316227766016838	-0.316227766016838	0.204994118318705	-0.204994118318705	-0.0875385980322585	0.0875385980322585	-0.0184783138660305	0.0184783138660305	-0.0463041622699824	0.0463041622699824	-0.0455628851366975	0.0455628851366975	0.0533460451148544	-0.0533460451148544	0.102028752445165	-0.102028752445165	-0.0554970779104103	0.0554970779104103	ISC_sub-control009sub-control015_magictrickwatching_z.nii.gz	\
sub-control009	sub-control017	-1	-0.114326478181203	0.114326478181203	0.371546952681809	-0.371546952681809	-0.113592366849413	0.113592366849413	0.331269349845201	-0.331269349845201	0.377964473009227	-0.377964473009227	0.316290195136504	-0.316290195136504	-0.035828063662049	0.035828063662049	0.0030671247899795	-0.0030671247899795	-0.0234127871880447	0.0234127871880447	-0.0064266981727855	0.0064266981727855	-0.219725396547421	0.219725396547421	0.190199375664602	-0.190199375664602	0.154879558377435	-0.154879558377435	ISC_sub-control009sub-control017_magictrickwatching_z.nii.gz	\
sub-control009	sub-control019	-1	0.0675006532700064	-0.0675006532700064	0.418378439500142	-0.418378439500142	0.251447422837485	-0.251447422837485	0.338886107677669	-0.338886107677669	0.398138081434752	-0.398138081434752	0.317778431127334	-0.317778431127334	0.00888862454536415	-0.00888862454536415	0.0221000472347948	-0.0221000472347948	0.016379607732985	-0.016379607732985	-0.00110482278819435	0.00110482278819435	-0.0397659046774757	0.0397659046774757	0.192395441393668	-0.192395441393668	0.183876981131173	-0.183876981131173	ISC_sub-control009sub-control019_magictrickwatching_z.nii.gz	\
sub-control009	sub-control021	-1	0.151239284585006	-0.151239284585006	0.33553176331678	-0.33553176331678	0.624758017671771	-0.624758017671771	0.511478158987012	-0.511478158987012	0.4625	-0.4625	0.383929506044985	-0.383929506044985	0.0408376735149613	-0.0408376735149613	0.0196261357124531	-0.0196261357124531	0.0373143868337273	-0.0373143868337273	0.054761801743737	-0.054761801743737	0.0380142057768484	-0.0380142057768484	0.248477985985443	-0.248477985985443	0.082792169675004	-0.082792169675004	ISC_sub-control009sub-control021_magictrickwatching_z.nii.gz	\
sub-control009	sub-control023	-1	-0.0613673609936702	0.0613673609936702	0.314207937490362	-0.314207937490362	0.338680749657434	-0.338680749657434	0.298023996417392	-0.298023996417392	0.433200112721982	-0.433200112721982	0.173229009793683	-0.173229009793683	-0.0790760475578026	0.0790760475578026	-0.0127299017722284	0.0127299017722284	-0.0364415032844939	0.0364415032844939	-0.0753639753661311	0.0753639753661311	-0.171879904292425	0.171879904292425	0.240198861769219	-0.240198861769219	0.0754446841526609	-0.0754446841526609	ISC_sub-control009sub-control023_magictrickwatching_z.nii.gz	\
sub-control009	sub-control025	-1	0.100266742261404	-0.100266742261404	0.569151542162975	-0.569151542162975	-0.0214669395370546	0.0214669395370546	0.278207442037329	-0.278207442037329	0.223606797749979	-0.223606797749979	0.272084776037099	-0.272084776037099	-0.00506889354411577	0.00506889354411577	0.000265057658783596	-0.000265057658783596	0.00817123863542038	-0.00817123863542038	-0.00578122941539172	0.00578122941539172	0.00915800430839271	-0.00915800430839271	0.014624521472337	-0.014624521472337	0.347983348715374	-0.347983348715374	ISC_sub-control009sub-control025_magictrickwatching_z.nii.gz	\
sub-control009	sub-control027	-1	0.373954755602661	-0.373954755602661	0.28560636718892	-0.28560636718892	-0.035921060405355	0.035921060405355	0.0622090752241799	-0.0622090752241799	0.197642353760524	-0.197642353760524	0.144147918260225	-0.144147918260225	-0.0655786474127665	0.0655786474127665	-0.0058296531021555	0.0058296531021555	-0.0555125986059061	0.0555125986059061	-0.0160396829620234	0.0160396829620234	0.285249763289864	-0.285249763289864	-0.0383998992438131	0.0383998992438131	0.0651443316036809	-0.0651443316036809	ISC_sub-control009sub-control027_magictrickwatching_z.nii.gz	\
sub-control009	sub-control029	-1	-0.0821984782551236	0.0821984782551236	0.159156775320786	-0.159156775320786	-0.035921060405355	0.035921060405355	0.131931044689742	-0.131931044689742	0.258630300055936	-0.258630300055936	0.00993810674932803	-0.00993810674932803	-0.0852945528184837	0.0852945528184837	-0.015686898352464	0.015686898352464	-0.0428817770514831	0.0428817770514831	-0.0647728916565229	0.0647728916565229	-0.176549634609512	0.176549634609512	0.0676886553731161	-0.0676886553731161	-0.0613052602644531	0.0613052602644531	ISC_sub-control009sub-control029_magictrickwatching_z.nii.gz	\
sub-control009	sub-control031	-1	-0.0622279438340157	0.0622279438340157	0.333333333333333	-0.333333333333333	0.31226834731898	-0.31226834731898	0.0786889475364634	-0.0786889475364634	0.197642353760524	-0.197642353760524	0.321138845110113	-0.321138845110113	-0.0282604592387953	0.0282604592387953	-0.0163064696517766	0.0163064696517766	-0.0198068933514791	0.0198068933514791	0.057260037141463	-0.057260037141463	-0.150932936146813	0.150932936146813	0.004726190025673	-0.004726190025673	0.0958604611779354	-0.0958604611779354	ISC_sub-control009sub-control031_magictrickwatching_z.nii.gz	\
sub-control009	sub-control033	-1	0.307843859270917	-0.307843859270917	0.559704036446263	-0.559704036446263	-0.035921060405355	0.035921060405355	0.479456723384672	-0.479456723384672	0.607781205131449	-0.607781205131449	0.570454299028685	-0.570454299028685	-0.0830041560932801	0.0830041560932801	-0.0156152863274792	0.0156152863274792	-0.0413741072330094	0.0413741072330094	-0.0428286363242516	0.0428286363242516	0.18116888476765	-0.18116888476765	0.378275443419799	-0.378275443419799	0.339242000861024	-0.339242000861024	ISC_sub-control009sub-control033_magictrickwatching_z.nii.gz	\
sub-control009	sub-control035	-1	-0.0499671028077629	0.0499671028077629	0.252623366696044	-0.252623366696044	-0.24096579867075	0.24096579867075	-0.117435779888301	0.117435779888301	-0.0674199862463242	0.0674199862463242	0.0753031676405825	-0.0753031676405825	-0.0695535390229912	0.0695535390229912	-0.052488538575136	0.052488538575136	-0.134793009608614	0.134793009608614	-0.0215166093649402	0.0215166093649402	-0.114133058411936	0.114133058411936	-0.261548399172397	0.261548399172397	0.0421788171538189	-0.0421788171538189	ISC_sub-control009sub-control035_magictrickwatching_z.nii.gz	\
sub-control009	sub-control037	-1	0.116625391454516	-0.116625391454516	0.384917636437761	-0.384917636437761	0.125723711418742	-0.125723711418742	0.160623141550809	-0.160623141550809	0.375013935081107	-0.375013935081107	0.213916625392784	-0.213916625392784	-0.0662581280380647	0.0662581280380647	-0.0285791804438385	0.0285791804438385	-0.0439225908411345	0.0439225908411345	-0.0528912913903228	0.0528912913903228	0.0114996290505016	-0.0114996290505016	0.164414252688226	-0.164414252688226	0.156558425536674	-0.156558425536674	ISC_sub-control009sub-control037_magictrickwatching_z.nii.gz	\
sub-control009	sub-control039	-1	0.13994807826663	-0.13994807826663	0.358531276595899	-0.358531276595899	0.0567961834247065	-0.0567961834247065	0.278207442037329	-0.278207442037329	0.377964473009227	-0.377964473009227	0.366605296727305	-0.366605296727305	-0.0823727040769724	0.0823727040769724	-0.000718535398476487	0.000718535398476487	-0.0283764475058913	0.0283764475058913	-0.064609066390579	0.064609066390579	0.0345491599004124	-0.0345491599004124	0.165058838833383	-0.165058838833383	0.133539528598279	-0.133539528598279	ISC_sub-control009sub-control039_magictrickwatching_z.nii.gz	\
sub-control009	sub-control041	-1	0.297032451001631	-0.297032451001631	0.286609981923083	-0.286609981923083	0.468247352503515	-0.468247352503515	0.0697502970338576	-0.0697502970338576	0.0891882585015845	-0.0891882585015845	0.161383818502008	-0.161383818502008	-0.0151411046186376	0.0151411046186376	-0.0123089918597335	0.0123089918597335	-0.0296629068670105	0.0296629068670105	-0.0249418452240383	0.0249418452240383	0.218367960952154	-0.218367960952154	-0.139248561780815	0.139248561780815	0.0415167361816198	-0.0415167361816198	ISC_sub-control009sub-control041_magictrickwatching_z.nii.gz	\
sub-control009	sub-control043	-1	0.253910868219749	-0.253910868219749	0.576375388923794	-0.576375388923794	0.31226834731898	-0.31226834731898	0.286161746031228	-0.286161746031228	0.4375	-0.4375	0.619572422416917	-0.619572422416917	-0.0872819421188499	0.0872819421188499	-0.00618406498541996	0.00618406498541996	-0.012010005105621	0.012010005105621	-0.0608676364024913	0.0608676364024913	0.143000248409048	-0.143000248409048	0.213326680381186	-0.213326680381186	0.338902516768396	-0.338902516768396	ISC_sub-control009sub-control043_magictrickwatching_z.nii.gz	\
sub-control009	sub-control045	-1	0.398197866039429	-0.398197866039429	0.293483635441875	-0.293483635441875	0.00915353377452523	-0.00915353377452523	0.347989740935778	-0.347989740935778	0.377964473009227	-0.377964473009227	0.277030335684285	-0.277030335684285	-0.0594044244547196	0.0594044244547196	-0.00949632103711934	0.00949632103711934	-0.0262596876098682	0.0262596876098682	-0.0468678107080822	0.0468678107080822	0.292798947673211	-0.292798947673211	0.139525264448844	-0.139525264448844	0.0708194749842239	-0.0708194749842239	ISC_sub-control009sub-control045_magictrickwatching_z.nii.gz	\
sub-control009	sub-control047	-1	-0.161492240779865	0.161492240779865	0.398969920226048	-0.398969920226048	0.109589805905078	-0.109589805905078	0.460851278536571	-0.460851278536571	0.491353814911995	-0.491353814911995	0.241019135113109	-0.241019135113109	-0.0205318175525414	0.0205318175525414	-0.00980416814345875	0.00980416814345875	-0.0277025186396267	0.0277025186396267	-0.0239240474860198	0.0239240474860198	-0.277388558449383	0.277388558449383	0.308252072833226	-0.308252072833226	0.171398933273889	-0.171398933273889	ISC_sub-control009sub-control047_magictrickwatching_z.nii.gz	\
sub-control009	sub-control049	-1	0.0964803937821863	-0.0964803937821863	0.604887194724824	-0.604887194724824	0.0823411115484021	-0.0823411115484021	0.216317947068187	-0.216317947068187	0.491353814911995	-0.491353814911995	0.4335615428564	-0.4335615428564	-0.00986900243556146	0.00986900243556146	0.0108562196379623	-0.0108562196379623	-0.00439937145406228	0.00439937145406228	0.0415558804885575	-0.0415558804885575	-0.0194159238873308	0.0194159238873308	0.282745901035088	-0.282745901035088	0.378647446104932	-0.378647446104932	ISC_sub-control009sub-control049_magictrickwatching_z.nii.gz	\
